SOC,10,0.75,5,25,30542,54.1235800334475
Ca,3,0.99,2,25,75706,188.305806578364
pH,10,0.75,5,25,87283,7.47821509048371
pH,10,0.75,5,25,75706,7.51813818216921
SOC,10,0.75,2,25,64843,58.6301910120236
P,3,0.99,1,25,30542,1534.70554311549
Mg,3,0.99,1,25,30542,214.293858766182
P,10,0.75,3,25,75706,1553.67531973242
Ca,10,0.75,3,25,14374,178.26933091953
Ca,3,0.9,2,25,14374,192.193830434231
Mg,10,0.75,1,25,75706,201.787160300093
N,3,0.99,1,25,4165,123.931208131151
S,10,0.75,1,25,4165,145.694826123003
K,3,0.9,2,25,64843,393.330112095491
S,3,0.9,3,25,4165,146.692096935435
K,10,0.75,1,25,30542,396.272341953267
P,3,0.99,2,25,4165,1652.53132752805
Mg,3,0.9,2,25,4165,206.549349432781
Ca,3,0.99,2,25,30542,198.404697368189
N,10,0.75,5,25,4165,116.664290083193
S,3,0.99,2,25,64843,132.43009110441
S,3,0.9,3,25,30542,115.529788268671
S,3,0.99,3,25,64843,130.862101073099
N,3,0.9,2,25,30542,143.759674544468
N,10,0.75,2,25,14374,110.98896522907
N,3,0.9,3,25,30542,121.6054110198
P,3,0.9,1,25,30542,1564.93638614206
pH,3,0.9,1,25,75706,7.93054690209898
P,3,0.9,1,25,4165,1693.54008383607
SOC,3,0.99,2,25,75706,53.2440425824831
Mg,10,0.75,5,25,75706,203.875448588394
pH,10,0.75,2,25,64843,7.4644525289996
K,3,0.99,1,25,4165,402.830455116016
K,3,0.9,2,25,4165,395.553596071362
Mg,10,0.75,3,25,30542,208.615396429116
K,3,0.99,5,25,30542,404.568090595774
pH,10,0.75,1,25,4165,8.2131562675029
N,3,0.9,5,25,30542,123.798359497633
P,10,0.75,3,25,30542,1572.45237730601
N,3,0.99,3,25,4165,124.077697837822
K,3,0.99,1,25,30542,399.265271624306
K,3,0.9,1,25,20367,465.077506936232
K,10,0.75,3,25,75706,371.329251418443
K,10,0.75,1,25,75706,369.96836160216
Ca,10,0.75,2,25,30542,186.443437476549
N,3,0.99,5,25,75706,101.065940944801
pH,10,0.75,5,25,14374,7.87557554805997
S,3,0.99,5,25,30542,114.717438374964
Ca,3,0.9,2,25,4165,197.237570460426
S,3,0.9,1,25,30542,134.511265755541
K,3,0.9,3,25,30542,395.559329469812
pH,10,0.75,2,25,30542,8.03079362723697
K,3,0.9,5,25,30542,388.267951724896
P,10,0.75,2,25,4165,1645.05586507359
SOC,10,0.75,3,25,75706,50.7304526609207
S,10,0.75,2,25,4165,142.131965249769
Mg,3,0.9,3,25,30542,218.099423592267
pH,3,0.9,1,25,30542,8.09157559587421
N,3,0.9,1,25,20367,136.208251084253
SOC,10,0.75,3,25,14374,59.960099433331
Mg,3,0.99,3,25,75706,210.837415486759
K,3,0.9,1,25,75706,361.830876436145
S,10,0.75,3,25,30542,115.603027897267
Ca,3,0.9,2,25,30542,210.801517605242
S,3,0.9,2,25,64843,131.89888963197
SOC,3,0.99,5,25,75706,52.2270859114874
pH,3,0.9,2,25,30542,8.01416578837553
Ca,10,0.75,3,25,30542,209.445882765823
K,10,0.75,3,25,4165,393.761746993672
Ca,3,0.9,3,25,4165,206.021193027792
Mg,10,0.75,2,25,75706,198.148753844319
Mg,3,0.9,5,25,64843,203.114149681853
pH,3,0.9,3,25,4165,7.93667769140186
Mg,3,0.99,2,25,4165,214.659831957335
Ca,3,0.9,1,25,64843,198.625724621675
N,10,0.75,1,25,75706,124.704870710099
pH,10,0.75,3,25,20367,8.35502666047388
Ca,3,0.99,3,25,30542,197.27912414066
pH,10,0.75,3,25,4165,8.10289326500375
Ca,3,0.99,5,25,20367,202.553628293627
pH,3,0.9,5,25,4165,7.92808872890667
SOC,3,0.99,3,25,75706,52.1820197144689
S,3,0.99,1,25,64843,159.305127351257
pH,3,0.9,3,25,14374,8.32475920750897
Mg,3,0.99,3,25,4165,214.212579887226
S,3,0.99,2,25,4165,147.031310392672
N,10,0.75,3,25,75706,100.357539285495
N,3,0.99,3,25,75706,101.385961281234
pH,3,0.9,3,25,75706,7.47493001673637
N,10,0.75,2,25,75706,125.698745254495
S,10,0.75,1,25,30542,111.364723248009
Ca,3,0.99,3,25,4165,209.63622108241
Mg,3,0.9,2,25,30542,218.310445274878
pH,3,0.99,1,25,64843,7.39668796747833
K,3,0.9,1,25,30542,403.122487049427
N,10,0.75,1,25,62973,161.598585300179
N,3,0.9,2,25,4165,127.098984478869
SOC,3,0.99,1,25,62973,53.7876399367411
N,10,0.75,5,25,75706,106.2313451869
N,3,0.9,2,25,62973,140.474996968999
N,3,0.9,5,25,64843,143.215447085364
pH,3,0.9,2,25,64843,7.69829956532647
Mg,3,0.9,5,25,4165,214.928097428815
Ca,10,0.75,1,25,75706,192.376190229251
pH,10,0.75,5,25,20367,8.49207490153427
SOC,10,0.75,2,25,4165,59.6612818543585
P,3,0.9,3,25,4165,1693.37281726775
N,10,0.75,1,25,30542,130.130775176953
Ca,3,0.99,1,25,64843,197.594908502391
Mg,3,0.99,3,25,30542,215.578651304841
K,3,0.9,2,25,30542,401.656064514078
SOC,10,0.75,3,25,64843,59.4396673323812
SOC,3,0.9,2,25,64843,60.4252746422631
Mg,10,0.75,1,25,30542,215.578825619316
N,3,0.9,2,25,75706,105.61732754576
SOC,10,0.75,1,25,20367,54.1586252300367
K,3,0.9,5,25,75706,365.339081379998
P,3,0.9,3,25,64843,1630.0607110271
Ca,3,0.99,2,25,64843,192.004217903366
P,3,0.99,3,25,30542,1563.61329489121
P,3,0.99,3,25,75706,1600.87306805471
Ca,3,0.9,5,25,64843,178.385878020968
SOC,3,0.99,2,25,4165,58.5709567191962
N,3,0.9,5,25,4165,116.791523233432
Mg,3,0.9,1,25,64843,205.00803752999
Ca,3,0.99,5,25,4165,197.912314407513
K,10,0.75,1,25,4165,413.436652987733
S,3,0.99,3,25,4165,143.173953976375
N,10,0.75,2,25,20367,119.338568452934
SOC,3,0.99,1,25,64843,63.4665673404785
S,3,0.99,5,25,75706,117.776683361076
S,3,0.99,1,25,30542,112.063511394378
Ca,3,0.9,1,25,20367,226.619319550087
K,10,0.75,5,25,4165,398.122415973212
Mg,3,0.9,1,25,30542,234.001284573454
K,3,0.9,1,25,4165,406.411495299352
SOC,3,0.9,1,25,20367,52.5109544927252
pH,3,0.99,5,25,4165,7.8755421220519
K,3,0.99,3,25,30542,404.044972969756
Mg,10,0.75,3,25,64843,208.582939097468
S,10,0.75,2,25,30542,118.553331712815
Ca,3,0.9,3,25,64843,184.89325615227
K,3,0.99,3,25,4165,396.558757874077
Mg,3,0.99,2,25,30542,215.811022213206
Mg,3,0.99,1,25,64843,216.900518208211
SOC,3,0.9,5,25,30542,55.126753832697
pH,3,0.99,2,25,30542,7.93804116454627
SOC,3,0.99,1,25,4165,61.0387157222852
Ca,3,0.99,1,25,62973,199.045759899139
Mg,10,0.75,1,25,62973,213.797207137332
P,3,0.99,1,25,64843,1667.65646720245
P,3,0.9,2,25,64843,1650.44924049361
P,3,0.99,2,25,62973,1559.41160473186
K,10,0.75,1,25,20367,462.750945434681
SOC,3,0.99,3,25,64843,57.3410212212755
P,10,0.75,3,25,64843,1579.0451744445
K,3,0.9,1,25,64843,412.567608495507
SOC,3,0.9,3,25,30542,56.6026190304827
pH,10,0.75,5,25,4165,8.0440170711206
P,10,0.75,2,25,62973,1576.53782835686
P,3,0.99,3,25,64843,1600.45418138577
K,3,0.99,3,25,64843,415.389037028552
Ca,3,0.99,5,25,75706,192.223508107643
P,3,0.99,5,25,64843,1583.98119062893
SOC,3,0.99,5,25,30542,56.4171259940548
N,3,0.99,1,25,20367,125.566162613446
SOC,10,0.75,1,25,30542,57.8292127256549
Ca,10,0.75,1,25,64843,190.990296543345
P,10,0.75,2,25,30542,1585.87354716899
P,10,0.75,2,25,64843,1595.5985357264
P,10,0.75,1,25,20367,1600.33897618705
Ca,3,0.99,3,25,64843,192.135468000934
Ca,10,0.75,5,25,64843,183.743255059327
pH,3,0.99,2,25,62973,7.94010009999261
SOC,3,0.99,2,25,20367,51.7879692831411
S,10,0.75,5,25,64843,127.580777930892
S,3,0.99,5,25,64843,128.822290978297
Ca,3,0.99,1,25,20367,210.390318697537
S,3,0.99,1,25,20367,113.392235988876
Ca,10,0.75,2,25,4165,202.229044436514
pH,3,0.9,1,25,20367,8.70502324100407
S,10,0.75,5,25,62973,113.586020612235
Mg,3,0.9,3,25,20367,208.793028510746
N,10,0.75,3,25,4165,124.640604473929
K,3,0.99,2,25,20367,470.632013043951
N,3,0.99,5,25,64843,137.812799327192
pH,3,0.9,1,25,4165,8.33608325913205
Ca,3,0.9,1,25,62973,199.045528899954
pH,10,0.75,5,25,30542,8.3503242486135
K,3,0.99,5,25,64843,391.595493589624
N,3,0.9,1,25,37454,117.85462285195
N,3,0.9,5,25,20367,110.582661054642
SOC,3,0.9,5,25,64843,56.1303365403388
SOC,3,0.9,3,25,4165,58.0973619078322
K,10,0.75,2,25,4165,396.960973019231
SOC,3,0.99,3,25,4165,57.6996107885925
N,3,0.9,3,25,20367,112.596980826727
S,3,0.9,1,25,4165,144.191490692916
S,3,0.99,3,25,62973,125.405207462624
Mg,10,0.75,5,25,30542,209.894975654925
N,3,0.9,3,25,4165,130.011551501761
SOC,10,0.75,5,25,64843,56.044377247345
Mg,3,0.99,1,25,4165,221.436336451949
pH,3,0.99,5,25,30542,8.01994997839519
SOC,3,0.99,5,25,4165,56.0693969951843
pH,10,0.75,2,25,20367,8.46683487425116
Ca,3,0.99,1,25,4165,216.692240552269
SOC,3,0.9,1,25,64843,62.88672988988
Mg,10,0.75,2,25,30542,218.756594821752
SOC,3,0.9,1,25,4165,58.6516763689249
S,3,0.99,3,25,20367,109.198170708589
Mg,3,0.99,5,25,4165,208.831625297075
Mg,3,0.99,5,25,30542,210.644610611498
Ca,10,0.75,2,25,20367,206.8327865171
SOC,10,0.75,2,25,20367,51.86940649915
P,3,0.99,1,25,4165,1664.76678872439
SOC,3,0.99,3,25,30542,55.53628684955
Ca,3,0.9,1,25,4165,206.956047402464
S,10,0.75,3,25,4165,147.205040236707
Mg,10,0.75,3,25,20367,205.293160471295
P,3,0.99,3,25,4165,1637.83393924509
N,3,0.99,2,25,4165,125.170237533125
N,3,0.99,2,25,20367,105.838520785884
Mg,10,0.75,2,25,20367,213.815049917384
pH,3,0.99,5,25,64843,7.3441362999199
Mg,10,0.75,5,25,64843,200.631756169674
pH,3,0.99,1,25,4165,8.14364812825062
N,10,0.75,1,25,4165,172.667740883041
N,3,0.9,1,25,64843,155.399562699278
SOC,10,0.75,3,25,4165,58.0972769835246
SOC,3,0.99,1,25,20367,58.8787033097163
pH,3,0.99,1,25,62973,8.43281863774262
pH,10,0.75,5,25,64843,7.06775882500661
K,3,0.9,3,25,20367,474.893336216468
SOC,10,0.75,3,25,20367,50.1122947588303
SOC,3,0.9,5,25,4165,55.9625408211513
SOC,3,0.9,2,25,4165,59.2864016128698
K,3,0.99,3,25,20367,469.017357543293
Mg,3,0.9,1,25,37454,243.879964138876
Ca,10,0.75,3,25,64843,188.603539500245
S,10,0.75,2,25,20367,110.146257366563
Mg,3,0.99,5,25,64843,201.637168450791
Ca,3,0.9,5,25,4165,198.167105857569
Ca,3,0.99,3,25,20367,210.246546552423
P,10,0.75,5,25,4165,1642.96379625615
Mg,3,0.99,3,25,20367,203.948583860102
K,3,0.9,2,25,20367,477.187071584185
S,10,0.75,1,25,62973,151.134580362212
SOC,3,0.99,2,25,62973,52.1672269788042
N,10,0.75,1,25,64843,136.064068765512
pH,3,0.99,2,25,64843,7.26334146078478
K,10,0.75,3,25,20367,469.832394253655
Ca,3,0.9,2,25,62973,200.410823597905
P,10,0.75,1,25,4165,1719.65319085656
pH,3,0.9,1,25,62973,8.25857825596641
pH,3,0.99,3,25,20367,8.62583026795522
SOC,10,0.75,3,25,30542,56.139391198227
N,3,0.99,1,25,64843,166.056819837279
pH,3,0.99,2,25,37454,8.18054371281522
Ca,10,0.75,5,25,62973,192.215361644642
Ca,10,0.75,5,25,20367,209.900670943093
K,3,0.9,5,25,64843,400.690482527712
pH,3,0.99,2,25,4165,7.97055102654854
SOC,10,0.75,5,25,4165,55.9625226265213
N,3,0.99,3,25,64843,137.645138091525
P,3,0.9,2,25,20367,1664.56402844886
Ca,3,0.9,2,25,64843,183.655359005604
K,3,0.9,3,25,4165,402.072171457571
P,3,0.99,2,25,20367,1681.5851210946
Mg,3,0.9,3,25,64843,193.927936753333
S,10,0.75,2,25,64843,129.685487455267
pH,3,0.99,2,25,20367,8.66028090119021
K,10,0.75,1,25,62973,381.764991089723
pH,10,0.75,1,25,62973,8.49536913724079
P,10,0.75,1,25,64843,1631.37652227941
Ca,3,0.9,3,25,37454,220.736362783402
K,10,0.75,3,25,62973,390.257970520981
N,10,0.75,2,25,4165,117.274211807885
Ca,3,0.9,2,25,37454,228.300592984199
Ca,3,0.99,2,25,4165,198.228630084442
Mg,10,0.75,1,25,20367,214.522249835499
Ca,3,0.9,3,25,20367,207.718159306842
Ca,10,0.75,5,25,4165,199.550435849983
pH,10,0.75,2,25,4165,8.05210026288167
S,10,0.75,3,25,64843,132.806085025265
Mg,3,0.9,3,25,4165,210.849146513597
Ca,10,0.75,1,25,62973,205.930867704548
Mg,10,0.75,2,25,4165,222.514959057974
pH,3,0.99,3,25,4165,8.34368923718868
K,3,0.9,5,25,62973,389.895953563689
S,10,0.75,1,25,64843,163.477998222942
P,10,0.75,3,25,4165,1672.74818868892
N,10,0.75,3,25,64843,144.825516957133
P,3,0.99,3,25,20367,1621.22056920389
Ca,3,0.9,5,25,20367,205.655483743859
Ca,10,0.75,3,25,4165,204.98088568929
pH,10,0.75,3,25,62973,8.01413068326994
Mg,3,0.99,3,25,62973,216.269643617266
N,10,0.75,5,25,64843,134.084271896687
S,10,0.75,5,25,20367,111.635352944695
Mg,10,0.75,2,25,64843,207.099764239234
SOC,3,0.99,3,25,62973,52.9809072616827
SOC,10,0.75,1,25,64843,59.6010458344595
Mg,10,0.75,3,25,4165,217.976411689843
Ca,3,0.99,5,25,62973,191.316630145161
K,3,0.9,2,25,37454,412.082731834236
N,3,0.99,1,25,37454,109.395147249655
SOC,10,0.75,2,25,62973,52.0744228355864
Ca,10,0.75,3,25,20367,206.039795037203
N,3,0.9,3,25,64843,140.42555119864
S,10,0.75,3,25,20367,112.61750057472
N,10,0.75,1,25,37454,119.252447264891
S,10,0.75,1,25,37454,120.894224004452
N,3,0.99,3,25,20367,108.768896970482
pH,3,0.9,5,25,62973,8.04711913646871
S,10,0.75,1,25,20367,114.102784342045
SOC,3,0.99,3,25,20367,51.0289055507658
S,3,0.9,2,25,62973,133.714223714833
Mg,3,0.99,1,25,62973,213.470292718411
N,3,0.99,3,25,37454,115.686224852107
pH,3,0.99,1,25,20367,8.53405161608658
S,3,0.9,1,25,64843,164.016245989206
K,10,0.75,1,25,64843,406.832674704995
P,3,0.9,2,25,37454,1646.29164501968
P,10,0.75,1,25,88933,1584.98530088253
K,3,0.99,1,25,20367,469.319315675585
K,3,0.99,1,25,64843,415.614329075628
Mg,3,0.9,1,25,20367,210.994401040395
SOC,3,0.9,1,25,37454,53.9912493601631
P,3,0.99,5,25,4165,1633.08797310755
P,3,0.9,1,25,37454,1589.67620757438
pH,3,0.9,1,25,64843,7.67508804954428
S,3,0.9,1,25,62973,150.417761202286
pH,3,0.9,2,25,20367,8.5613582559956
Ca,3,0.99,2,25,20367,207.134930897234
K,3,0.99,2,25,37454,407.676900504611
Mg,10,0.75,5,25,62973,207.388762247375
Ca,3,0.9,2,25,88933,188.882114612113
N,10,0.75,2,25,64843,143.191589735567
P,10,0.75,3,25,20367,1664.2217047542
Mg,3,0.9,5,25,20367,196.201803107663
SOC,3,0.99,1,25,37454,53.561631104838
S,3,0.99,5,25,4165,140.872607386255
pH,10,0.75,1,25,64843,7.79690850028919
P,10,0.75,1,25,37454,1540.06203552466
N,3,0.99,5,25,4165,118.277699362685
Ca,3,0.99,5,25,64843,184.851394270001
K,3,0.9,2,25,62973,396.045492524459
S,3,0.99,2,25,20367,110.801387843322
SOC,3,0.9,1,25,62973,51.5445456964455
SOC,10,0.75,1,25,88933,59.0129756720859
P,10,0.75,1,25,62973,1590.17350160118
S,10,0.75,5,25,4165,145.370949912918
P,3,0.99,3,25,37454,1586.44618608764
P,3,0.9,1,25,64843,1630.11267508583
K,3,0.9,3,25,64843,390.849422816651
Mg,10,0.75,5,25,20367,201.48351852988
P,10,0.75,2,25,20367,1655.00151705658
N,10,0.75,2,25,37454,128.298345001086
SOC,10,0.75,5,25,20367,50.4767384215606
N,10,0.75,3,25,20367,108.971164124351
P,3,0.99,1,25,20367,1657.81467367348
P,3,0.9,1,25,62973,1579.34419936551
K,3,0.99,1,25,88933,386.88673974055
Ca,3,0.99,2,25,62973,202.049533249873
pH,3,0.9,3,25,20367,8.72229630458433
SOC,10,0.75,3,25,37454,52.3589110996103
SOC,3,0.99,2,25,64843,59.8102586844575
Mg,3,0.9,2,25,64843,207.485495639282
N,3,0.99,5,25,37454,115.674971666058
Mg,3,0.99,2,25,62973,211.166666738804
Mg,10,0.75,1,25,37454,230.645693717562
K,10,0.75,5,25,64843,394.526021014743
Ca,3,0.99,3,25,88933,193.456989719121
P,10,0.75,2,25,37454,1537.60201536152
Ca,3,0.9,5,25,37454,221.920746722629
Ca,10,0.75,2,25,88933,188.759021933335
N,10,0.75,5,25,37454,117.477180139478
K,10,0.75,2,25,37454,407.018833418243
pH,3,0.9,1,25,13893,8.08957141272365
P,3,0.9,1,25,88933,1515.90726503647
K,3,0.99,3,25,62973,385.225630113899
P,3,0.9,3,25,20367,1637.17512500138
pH,3,0.9,2,25,62973,7.97768319171939
SOC,10,0.75,3,25,62973,51.7067391234191
pH,10,0.75,1,25,20367,8.92088988099444
K,3,0.99,5,25,4165,391.807432445652
Mg,10,0.75,1,25,64843,211.793160709344
N,10,0.75,2,25,62973,142.284753851107
Mg,3,0.99,5,25,20367,209.152897402617
S,3,0.9,5,25,37454,118.306459203251
Mg,10,0.75,5,25,37454,226.028347281847
P,10,0.75,5,25,37454,1599.15652673801
K,3,0.99,5,25,20367,459.238432972635
P,3,0.99,1,25,88933,1572.52227532814
S,3,0.9,3,25,64843,134.356341760412
SOC,3,0.9,5,25,62973,51.7511425809681
P,3,0.9,1,25,20367,1659.94336890976
pH,3,0.9,2,25,37454,8.57017889043797
N,3,0.99,2,25,64843,144.240206634182
K,10,0.75,1,25,13893,434.56507052465
N,3,0.9,5,25,37454,116.152259528766
P,3,0.9,1,25,13893,1635.33954184311
S,10,0.75,2,25,62973,147.476184304218
SOC,3,0.9,3,25,64843,59.7357638905953
P,3,0.99,2,25,64843,1650.45047604666
SOC,3,0.99,5,25,88933,58.3114107712746
N,3,0.99,1,25,62973,147.095606297058
P,10,0.75,3,25,62973,1556.99188552467
pH,3,0.99,3,25,64843,7.28175860957304
S,3,0.9,5,25,64843,128.984202443093
K,10,0.75,3,25,64843,405.688633784894
pH,10,0.75,3,25,64843,7.33189165489016
pH,3,0.9,5,25,64843,7.36129318833377
N,3,0.9,1,25,88933,145.1938518847
K,3,0.9,1,25,88933,376.904880053712
K,3,0.99,1,25,62973,393.288844975764
S,10,0.75,5,25,37454,113.1060576243
pH,3,0.99,5,25,20367,8.39721512052567
K,3,0.9,1,25,13893,447.985717500048
K,3,0.99,1,25,37454,410.124834357083
Ca,3,0.99,1,25,88933,204.458835006034
S,3,0.9,3,25,62973,122.623178842615
SOC,3,0.99,5,25,64843,55.3226642785176
P,3,0.99,3,25,62973,1554.87151750475
Mg,3,0.99,1,25,20367,210.401082301838
Mg,3,0.9,2,25,88933,225.710916523593
Mg,3,0.9,3,25,62973,225.209055200774
S,3,0.99,5,25,62973,118.727285120122
N,3,0.9,2,25,20367,106.068411851243
Ca,10,0.75,5,25,37454,228.088126048012
S,3,0.9,3,25,13893,121.356882758905
Mg,3,0.99,1,25,37454,242.540050771098
Ca,10,0.75,2,25,64843,183.114740261468
Ca,3,0.99,1,25,13893,199.359702125626
N,3,0.99,3,25,62973,142.503647166385
pH,10,0.75,2,25,37454,8.42503737806261
P,3,0.99,2,25,88933,1572.17607638762
Mg,3,0.9,1,25,62973,218.437273793947
Mg,3,0.99,2,25,88933,216.230117385197
N,3,0.9,5,25,13893,112.279917571087
SOC,10,0.75,5,25,37454,52.8173557457918
Ca,3,0.99,3,25,62973,196.925076442321
Ca,3,0.9,2,25,20367,211.608261149382
Ca,3,0.9,3,25,88933,198.728217497678
P,3,0.9,5,25,64843,1597.11208633028
P,10,0.75,5,25,64843,1524.94037020658
S,3,0.9,2,25,20367,110.583964000604
pH,3,0.99,2,25,88933,7.9114457487046
Ca,10,0.75,1,25,20367,223.436186449108
Ca,3,0.99,5,25,37454,231.668144038029
Mg,3,0.9,2,25,20367,205.783001798013
K,10,0.75,5,25,88933,378.848593234346
pH,3,0.9,3,25,64843,7.20134904089304
K,3,0.9,3,25,62973,386.334302244659
P,3,0.99,3,25,88933,1511.49738592821
SOC,3,0.99,5,25,20367,50.1939982925459
K,3,0.99,5,25,62973,389.814361007808
SOC,10,0.75,5,25,62973,50.8211751280088
N,10,0.75,1,25,20367,147.045195532073
pH,3,0.99,3,25,62973,7.8879840521029
Mg,10,0.75,2,25,62973,203.607346684287
N,10,0.75,2,25,13893,118.463422826602
Mg,3,0.99,3,25,64843,204.630503442876
SOC,3,0.9,5,25,20367,49.7039364995677
N,3,0.9,2,25,37454,111.420881530546
N,3,0.99,1,25,88933,127.412596476665
P,3,0.9,3,25,62973,1524.20063445235
K,10,0.75,1,25,37454,412.451772711641
SOC,3,0.9,1,25,88933,59.7457965997114
SOC,3,0.9,5,25,37454,52.8173427470352
Ca,10,0.75,3,25,62973,193.307451129312
S,3,0.9,3,25,20367,109.807017070495
Mg,3,0.99,2,25,20367,213.934194603075
Ca,3,0.9,1,25,88933,195.532521871423
N,10,0.75,3,25,88933,111.599838975728
P,3,0.99,2,25,37454,1566.43282941898
Mg,3,0.99,2,25,75230,202.426102513038
Mg,3,0.99,5,25,62973,204.786429599395
Ca,10,0.75,3,25,88933,185.653646926081
SOC,3,0.9,2,25,20367,51.7008756288423
Ca,10,0.75,1,25,88933,196.624404987853
pH,3,0.9,1,25,37454,8.48020745856556
K,10,0.75,2,25,20367,468.659231491506
K,3,0.99,5,25,37454,393.972843987033
SOC,3,0.9,3,25,20367,51.8726386546595
S,3,0.9,2,25,37454,116.201143343091
Ca,3,0.99,3,25,37454,226.524446288178
pH,10,0.75,1,25,88933,8.04935656318515
K,3,0.9,3,25,13893,422.186036875949
P,3,0.9,5,25,20367,1662.67424551794
S,3,0.99,2,25,62973,128.270997104419
K,10,0.75,5,25,62973,381.578208957532
N,3,0.99,3,25,88933,108.599844271129
K,3,0.9,5,25,20367,459.188540949515
P,10,0.75,5,25,88933,1551.46679608286
SOC,10,0.75,2,25,13893,57.8431972612018
S,3,0.99,2,25,37454,121.25261096103
S,3,0.99,2,25,88933,109.865355775942
K,3,0.9,3,25,37454,411.034785922649
S,3,0.9,5,25,20367,108.191051124379
S,3,0.99,5,25,20367,107.67763912472
SOC,10,0.75,3,25,75230,57.5083547631809
K,10,0.75,2,25,62973,394.268299294868
P,10,0.75,3,25,13893,1590.03404297225
SOC,3,0.9,3,25,88933,58.6972921193516
N,3,0.9,1,25,62973,149.361408496212
K,3,0.9,1,25,62973,394.885077170967
N,3,0.99,5,25,20367,112.215336988229
pH,3,0.99,1,25,37454,8.74703626901288
P,10,0.75,5,25,20367,1626.30254879424
S,3,0.99,1,25,13893,154.643018891796
Mg,3,0.99,5,25,88933,207.80281819674
S,10,0.75,2,25,37454,124.474371733816
N,3,0.99,2,25,37454,135.219859022883
K,10,0.75,5,25,20367,470.164950628413
S,3,0.99,1,25,62973,149.765340689527
pH,3,0.9,3,25,75230,7.6598881200246
pH,10,0.75,1,25,37454,8.48020334061087
Ca,10,0.75,5,25,88933,181.113435781139
SOC,3,0.99,1,25,13893,56.870223172815
S,10,0.75,5,25,88933,101.707271934077
N,10,0.75,5,25,20367,110.445586913296
SOC,3,0.9,1,25,13893,56.8701627040697
pH,10,0.75,2,25,62973,8.00002239643911
N,10,0.75,1,25,13893,119.296577292748
SOC,3,0.9,3,25,62973,51.915745764782
SOC,3,0.9,2,25,62973,53.8596878144449
SOC,3,0.9,2,25,13893,55.0791807231923
P,3,0.99,5,25,20367,1628.04867437542
pH,10,0.75,5,25,88933,7.77139261461073
Mg,3,0.9,1,25,91468,239.21383227878
K,3,0.99,1,25,75230,408.627039603623
Mg,3,0.99,1,25,75230,223.815915020838
P,3,0.99,1,25,62973,1593.59129612371
Mg,3,0.99,1,25,13893,196.513357298673
SOC,10,0.75,1,25,62973,51.5445200469983
K,3,0.9,1,25,37454,424.9253871661
pH,10,0.75,3,25,88933,7.88265169018116
Mg,10,0.75,3,25,88933,213.988535802343
Ca,10,0.75,2,25,13893,185.328486929167
SOC,3,0.99,3,25,13893,58.9677595981473
pH,3,0.99,5,25,62973,8.07876072250359
Ca,3,0.9,5,25,62973,185.414841796979
S,3,0.9,2,25,88933,106.540341168663
pH,3,0.9,2,25,13893,8.20126190095185
SOC,3,0.9,3,25,37454,51.6944327740306
pH,3,0.9,5,25,20367,8.0292390644349
Ca,10,0.75,2,25,62973,199.370595201009
SOC,3,0.9,3,25,75230,57.5084246774552
Ca,3,0.9,3,25,62973,191.265955419286
SOC,3,0.9,2,25,88933,60.1716175832006
S,10,0.75,3,25,37454,116.493750913362
P,3,0.9,2,25,62973,1520.89161654134
K,3,0.99,3,25,75230,414.213131286522
SOC,10,0.75,2,25,37454,53.689390953496
N,3,0.99,5,25,88933,101.643687711131
S,3,0.9,1,25,37454,118.174658980525
SOC,3,0.9,2,25,37454,54.8033595367287
N,3,0.9,2,25,13893,131.732517183312
K,3,0.99,5,25,88933,377.79633396948
S,3,0.9,1,25,88933,109.080126713487
Mg,3,0.9,2,25,62973,221.714714924582
Mg,3,0.9,5,25,88933,200.456732523903
S,3,0.99,1,25,37454,118.174679457333
S,3,0.9,2,25,13893,119.067711711955
N,3,0.99,2,25,62973,140.16219239524
K,3,0.99,2,25,62973,392.652763031994
Mg,3,0.9,5,25,37454,223.615846113487
Mg,3,0.9,1,25,13893,208.375298205551
N,3,0.9,5,25,62973,136.756139010342
K,3,0.99,2,25,88933,365.372904078129
N,3,0.99,2,25,13893,140.109627474049
P,3,0.99,5,25,75230,1699.23874160799
S,3,0.9,5,25,62973,119.36700710455
S,3,0.99,5,25,37454,114.529515647347
N,3,0.99,1,25,13893,149.426125893481
P,10,0.75,2,25,91468,1583.05499228937
P,3,0.99,5,25,13893,1643.093813753
SOC,3,0.9,3,25,13893,56.3113414748499
pH,3,0.9,3,25,62973,7.9243759540872
P,10,0.75,1,25,91468,1639.14302857804
Mg,3,0.99,2,25,37454,232.02910017812
N,3,0.9,3,25,75230,121.072032939744
Mg,10,0.75,3,25,62973,213.158508775983
S,10,0.75,3,25,62973,131.759980006805
P,10,0.75,3,25,88933,1528.44958576767
N,3,0.9,3,25,62973,138.643086356976
S,3,0.9,5,25,88933,101.897205342582
S,10,0.75,3,25,88933,108.000168002077
P,3,0.9,5,25,62973,1541.29111533819
SOC,10,0.75,1,25,37454,53.9912305159358
P,3,0.99,1,25,75230,1768.97241921938
SOC,3,0.99,5,25,37454,52.7728888437663
Ca,3,0.99,1,25,75230,209.99465099795
K,10,0.75,3,25,37454,409.05221962042
K,3,0.99,3,25,37454,401.126167179183
N,3,0.9,3,25,88933,111.527021428225
SOC,3,0.9,5,25,13893,55.4383225602918
N,3,0.9,3,25,13893,122.677243309733
Mg,3,0.9,5,25,62973,210.934894092587
SOC,3,0.99,5,25,62973,51.2365084211735
